name,tempmax,tempmin,temp,precip,precipcover,windspeedmean,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunelevation
"Seattle, WA",3.7,2.2,3,0,0,4.1,1029.3,100,4.3,29.9,2.6,2,10,23
"Seattle, WA",4.3,2.1,2.8,0,0,4.4,1026.5,100,6.7,19.4,1.6,1,10,23.2
"Seattle, WA",5.8,1.8,3.2,0,0,3.5,1026.7,73.7,9.6,56.5,4.9,3,10,23.4
"Seattle, WA",4.1,1,2,0,0,6.5,1026.3,84.1,8.9,51.8,4.6,3,10,23.7
"Seattle, WA",7.5,0.3,2.6,0,0,2.9,1028.9,52.7,8.8,78.8,7,4,10,23.9
"Seattle, WA",10.8,-1.8,3.1,0,0,5.1,1026.9,11,12.5,79.5,7,3,10,24.2
"Seattle, WA",11.4,-1.4,5,0,0,7.1,1023.8,40.6,16,52,4.5,3,10,24.5
"Seattle, WA",11.1,4.4,7,3.702,25,13,1016.7,86.1,14.5,15.4,1.3,1,10,24.7
"Seattle, WA",8,3.5,5.2,0,0,9.7,1024.1,88.4,15.9,82.7,6.9,4,10,25
"Seattle, WA",6.8,2.1,4.1,0,0,6.5,1028,90.3,15.8,67,5.8,2,10,25.3
"Seattle, WA",6.5,0.5,3.4,0,0,8.4,1028,89.4,14.9,27,2.3,1,10,25.6
"Seattle, WA",9.4,5.7,7.3,0.498,37.5,11.8,1029.4,99.7,11.6,16.3,1.3,1,10,25.9
"Seattle, WA",9.2,5,7.2,0.119,4.17,16.5,1028.9,92,15.4,36.2,3.2,2,10,26.2
"Seattle, WA",8.4,3.7,6.9,0.105,8.33,7.4,1035.4,71,14.8,34.9,3,2,10,26.5
"Seattle, WA",9.8,2.9,5.5,0,0,3.9,1029.1,52.4,10.5,101.7,8.8,5,10,26.8
"Seattle, WA",11.6,4.2,7.9,0,0,13.7,1029.5,64.4,15.4,21,1.9,1,10,27.1
"Seattle, WA",9.3,4.7,7.3,0,0,5.2,1036.5,95.4,15.9,61.1,5.3,3,10,27.4
"Seattle, WA",11.9,5.9,8.7,0,0,4,1035.9,74.1,15.9,68.3,5.8,3,10,27.7
"Seattle, WA",9.2,6.9,8,0,0,6.2,1032.5,94.2,11.3,29.6,2.6,1,10,28
"Seattle, WA",10.7,6,8.1,0,0,10.8,1031.1,63,15.9,70.6,6.2,4,10,28.4
"Seattle, WA",12.2,3.3,6.8,0,0,10.4,1026.4,2.3,15.9,123.2,10.6,5,10,28.7
"Seattle, WA",13.9,-1.3,6.1,0,0,4.7,1021.2,15.2,14.5,96.7,8.4,5,10,29
"Seattle, WA",8.8,6.5,7.8,1.923,25,9,1014.1,85.1,15.3,48.7,4.1,3,10,29.4
"Seattle, WA",9.2,5.6,7.1,0,0,7,1022.6,95.4,15.3,42.7,3.6,2,10,29.7
"Seattle, WA",10.1,4.7,7.6,0,0,5.5,1027.3,74.6,15.9,76.3,6.6,4,10,30.1
"Seattle, WA",8.5,3.1,6.3,0,0,9.6,1031.8,89.3,15.7,34.3,3,1,10,30.4
"Seattle, WA",9.4,6.6,7.7,0,0,3.8,1030.4,77.9,15.7,69.8,6,4,10,30.8
"Seattle, WA",8.4,4.6,6.8,0.025,4.17,16.1,1019.5,99.1,14.2,29,2.4,2,10,31.1
"Seattle, WA",8.8,3.2,5.7,3.142,45.83,9.9,1013.7,96.7,15.5,72.4,6.2,4,10,31.5
"Seattle, WA",5.8,-0.3,3.4,0.43,20.83,12.4,1013,86.8,14.8,97.3,8.4,5,10,31.9
"Seattle, WA",1.4,-2.5,0.1,0,0,12.2,1025.2,91.7,15.5,65.8,5.8,3,10,32.2
"Seattle, WA",2.9,-5.2,-0.8,0,0,5.5,1030.1,34.4,16,145.3,12.5,6,10,32.6
"Seattle, WA",4.3,-1.4,1.1,0,0,5.5,1030.6,42.1,15.4,133,11.5,5,10,33
"Seattle, WA",8.7,-3.6,1.9,0,0,4.8,1029.9,1.7,15.9,154.5,13.3,6,10,33.3
"Seattle, WA",10.5,0.6,4.7,6.382,33.33,6.6,1021.7,58.5,13.9,71,6.1,4,10,33.7
"Seattle, WA",9.8,5.2,8,17.593,75,12.8,1019.2,99.4,12.1,40.1,3.6,2,10,34.1
"Seattle, WA",12.9,8.8,10.8,38.976,100,15.4,1012.7,100,7.8,21,1.8,1,10,34.5
"Seattle, WA",14.4,10,12,1.197,41.67,11.7,1017.6,88.2,14.8,123.6,10.8,5,10,34.9
"Seattle, WA",11,8.8,9.6,2.84,37.5,9.7,1017.7,99,14.6,36.4,3.2,1,10,35.2
"Seattle, WA",10.2,5.8,7.6,2.73,16.67,8.6,1019.7,90.2,14.2,79.8,7,4,10,35.6
"Seattle, WA",9.2,5.5,7.2,1.971,25,8.5,1020,86,15.6,82.5,7.1,3,10,36
"Seattle, WA",11.3,3.2,6.7,0,0,3.9,1025.2,50.9,15.9,124.5,10.7,6,10,36.4
"Seattle, WA",10.1,0.8,5.1,0,0,2.7,1031.5,33.6,14.5,103.6,8.8,6,10,36.8
"Seattle, WA",9,0.9,5.1,0,0,8,1033,51.7,14.3,69.2,5.9,3,10,37.2
"Seattle, WA",9.1,3,6.7,0.49,29.17,5.3,1024.8,80.7,13.1,71.5,6.3,4,10,37.6
"Seattle, WA",8.6,1.5,4.9,0,0,7.7,1024.3,50.5,12,184.1,15.8,6,10,38
"Seattle, WA",8.2,-1.9,4,0,0,4,1028.3,46.8,15.8,136.5,11.9,6,10,38.4
"Seattle, WA",10.1,4.2,7.1,0,0,3.7,1025.4,82.4,16,52.7,4.6,2,10,38.8
"Seattle, WA",13.1,4,8.4,0.464,8.33,7.1,1012.7,71.2,15.8,131.5,11.5,7,10,39.2
"Seattle, WA",12,4.7,8.8,1.564,16.67,9.8,1012.2,81.7,15.3,132.4,11,5,10,39.6
"Seattle, WA",9.9,6.7,7.9,7.42,45.83,11.6,1019.2,100,13.4,49.3,4.4,2,10,40
"Seattle, WA",11.4,7.2,8.7,6.246,41.67,14.9,1018.4,89.2,14.7,130,11.1,5,10,40.4
"Seattle, WA",12,6.2,8.5,0,0,11.3,1026.6,80,16,130.5,11.1,5,10,40.8
"Seattle, WA",10.7,6.2,8.2,0,0,8.7,1021.2,86.4,16,56.9,5,2,10,41.2
"Seattle, WA",13.1,7,9.6,2.503,16.67,9,1017.6,93.4,14.4,102,8.9,4,10,41.6
"Seattle, WA",9.6,4.4,7.4,8.334,50,11.2,1014.2,88.2,14.5,53.1,4.7,3,10,42
"Seattle, WA",9.1,4.3,6.2,1.709,20.83,13.1,1025.1,89.9,15.3,68.5,5.8,3,10,42.3
"Seattle, WA",10.6,5.6,7.6,3.393,66.67,7.3,1027,100,12.2,62.9,5.4,4,10,42.7
"Seattle, WA",18.2,9.3,12.5,0.025,4.17,6.6,1027.3,73.3,11.8,130.5,11.2,6,10,43.1
"Seattle, WA",13.1,7.4,10.5,3.914,29.17,9.8,1022.1,81.2,15.1,83,7.2,5,10,43.5
"Seattle, WA",12.7,3.3,7.8,0,0,8,1023.7,33.7,15.9,175.5,15.1,7,10,43.9
"Seattle, WA",14.9,6.7,10.3,0,0,4.8,1018.1,64.8,16,125.7,10.9,4,10,44.3
"Seattle, WA",15,8.4,11.5,0.045,4.17,4.1,1013.8,93.9,15.9,107.8,9.2,4,10,44.7
"Seattle, WA",17.2,8.3,12,0,0,5.5,1006,43.2,15.9,158.7,13.6,6,10,45.1
"Seattle, WA",12.4,9.1,11,0,0,6.4,1008.9,91.2,15.9,51.2,4.3,2,10,45.5
"Seattle, WA",15,7.3,10.5,0,0,7.1,1017.3,86.9,16,154.5,13.2,7,10,45.9
"Seattle, WA",13.1,7.2,9.1,2.46,20.83,13,1021.7,93.4,15.5,129.8,11.1,6,10,46.3
"Seattle, WA",12,5.3,8.4,0.682,8.33,7.7,1023.1,88,15.9,185.9,16,9,10,46.7
"Seattle, WA",11.4,5,8.5,1.02,16.67,10.9,1020,71.9,15.8,163,14,6,10,47.1
"Seattle, WA",13.4,6.4,9.5,0,0,13.3,1022.6,66.2,16,176.5,15.2,8,10,47.5
"Seattle, WA",11.8,7.3,9.2,2.927,20.83,16.8,1013.8,94.2,15.3,72.1,6.1,2,10,47.9
"Seattle, WA",8.9,4.8,7.5,11.866,58.33,24.9,1003,83.6,13.9,197,17.1,7,10,48.2
"Seattle, WA",11.7,4.7,7.5,0.045,4.17,16.3,1024.6,63.6,16,205.7,17.7,8,10,48.6
"Seattle, WA",15.2,1.9,8.8,0,0,6.5,1031.1,19.2,16,221.5,19.3,7,10,49
"Seattle, WA",22.7,7,14.5,0,0,5.6,1022.2,14.4,16,221.5,19.2,7,10,49.4
"Seattle, WA",15.9,6.2,10,1.337,16.67,20.8,1022.2,85.9,15.9,187.3,15.9,8,10,49.8
"Seattle, WA",8.9,3.3,6.2,0.801,16.67,12.8,1025.2,81.6,15.6,158,13.8,7,10,50.1
"Seattle, WA",8.8,2.5,5.1,2.436,25,12.7,1014.8,93.8,15.1,99.5,8.6,4,10,50.5
"Seattle, WA",11,3.3,6.9,0.074,4.17,16.1,1003.2,82.5,16,164,14,6,10,50.9
"Seattle, WA",7.9,2.8,4.9,0.172,4.17,16.1,1013.5,82.7,15.8,174.9,15.2,6,10,51.3
"Seattle, WA",7.6,1,4.2,0,0,5.3,1015.7,70.3,15.8,115.8,10,5,10,51.6
"Seattle, WA",8.6,2.3,4.5,2.097,20.83,8.8,1014.2,87.2,14.6,162.8,14.4,7,10,52
"Seattle, WA",10.7,2.2,6.4,0.023,4.17,9.1,1018.3,70.1,16,186.6,16.2,7,10,52.3
"Seattle, WA",9.4,2.8,5.7,0.045,4.17,10.2,1014.9,55.6,16,152.1,13,6,10,52.7
"Seattle, WA",13.5,3.2,8.5,0,0,9.5,1022.5,36,16,266.2,23,8,10,53
"Seattle, WA",10.9,6.2,8.6,4.472,37.5,11,1008.2,99.9,14.4,49.4,4.3,1,10,53.4
"Seattle, WA",12.7,4.5,8.2,0.726,12.5,13.2,1010.7,75,15.9,227.8,19.6,8,10,53.7
"Seattle, WA",12.3,3.4,7.8,1.556,16.67,6.7,1006.6,54.1,15.6,87.2,7.6,5,10,54.1
"Seattle, WA",13.4,6,8.9,3.004,29.17,10.3,1008,75.9,15.1,185.9,16.1,9,10,54.4
"Seattle, WA",14.6,5.7,9.9,0.045,4.17,5.4,1019.3,78.7,15.6,240.7,20.8,9,10,54.8
"Seattle, WA",15.6,7.9,11.3,0,0,7,1026.5,53,16,218,19,8,10,55.1
"Seattle, WA",19.2,5.5,12.5,0,0,9.5,1021,24.8,16,271.8,23.7,9,10,55.4
"Seattle, WA",13.6,9.3,11.1,0.995,20.83,13.1,1018.3,90.1,15.6,145.6,12.5,10,10,55.8
"Seattle, WA",11.8,5.8,8.7,0.894,8.33,13.7,1018.3,52.8,15.8,212.2,18.3,9,10,56.1
"Seattle, WA",13.5,4.1,8.8,0,0,8.1,1019.8,63.8,16,252.5,21.9,9,10,56.4
"Seattle, WA",14,6.9,9.8,0.064,4.17,5,1017.9,88.3,15.9,122.2,10.7,6,10,56.7
"Seattle, WA",15.8,7.6,11.4,0.27,8.33,8.3,1020.6,76.1,15.9,208.4,18,8,10,57
"Seattle, WA",15.8,9.4,11.8,7.523,50,7.5,1015.2,81.2,13.9,220.8,19,9,10,57.3
"Seattle, WA",16.2,7.9,12.2,0,0,3.9,1017,64.3,15.9,204,17.7,9,10,57.6
"Seattle, WA",13,8.9,10.9,6.095,37.5,5.9,1012.2,95.8,14.6,91.8,7.9,4,10,57.9
"Seattle, WA",13.1,8.8,10.5,0,0,10.2,1024.5,97.3,15.3,96.6,8.3,5,10,58.2
"Seattle, WA",18.7,8.2,12.2,0,0,5.1,1017.1,44.8,16,191.3,16.5,7,10,58.5
"Seattle, WA",11.8,7.9,9.8,3.645,50,12.8,1007.7,99.9,14,55.3,4.7,2,10,58.8
"Seattle, WA",12.2,6.3,9.2,7.811,41.67,5.9,1006.5,82.9,13.5,92.3,8,5,10,59.1
"Seattle, WA",12.9,6.9,9.3,5.837,45.83,12.5,1009.8,88,14.1,163.8,14.2,9,10,59.4
"Seattle, WA",12.2,5.5,8.5,0,0,9.9,1008.6,76.3,16,227.2,19.6,9,10,59.6
"Seattle, WA",13.6,4.8,9.1,1.011,8.33,12,1013.2,85.7,15.8,238.3,20.8,9,10,59.9
"Seattle, WA",14.9,5.3,10.2,0,0,10.7,1021.7,63,16,256.5,22,10,10,60.2
"Seattle, WA",15.3,6,10.5,0.09,8.33,11.4,1023.1,42.4,15.9,234.6,20.6,9,10,60.4
"Seattle, WA",10.7,6.9,9,8.328,50,12.7,1018,86.2,14.3,105,9,5,10,60.7
"Seattle, WA",13.8,4.7,9.5,0,0,10.3,1022.3,68.1,16,247.9,21.5,9,10,60.9
"Seattle, WA",18.6,8.5,13,0.78,12.5,8.8,1017.1,86.4,15.2,167.1,14.5,9,10,61.2
"Seattle, WA",15.7,11.3,13.2,11.791,75,5.4,1014.8,98.7,12.2,90.6,7.8,4,10,61.4
"Seattle, WA",15.7,10.8,13,0,0,14.1,1019.3,72.4,15.9,330.1,28.3,10,10,61.6
"Seattle, WA",15.4,7.4,11.4,0,0,8.6,1024.4,60,16,196.5,17,9,10,61.8
"Seattle, WA",14.3,8.4,11,2.592,29.17,19.8,1018.3,65.7,13.6,273.6,23.5,9,10,62.1
"Seattle, WA",14.4,7.1,10.4,0,0,11,1022.8,71.4,16,254.9,22.2,10,10,62.3
"Seattle, WA",16.1,5.9,10.9,0,0,6.3,1024.5,52.1,16,230.6,19.8,10,10,62.5
"Seattle, WA",18.9,7.3,13.5,0,0,6.5,1022.9,22.1,16,314.9,27.1,9,10,62.7
"Seattle, WA",21.3,7.9,15.1,0,0,5.7,1023.3,24.4,16,294.3,25.3,9,10,62.9
"Seattle, WA",18.4,11.8,15,0,0,7.5,1022.1,86.5,16,238.9,20.8,10,10,63.1
"Seattle, WA",15.7,11.2,13.2,0,0,7,1019,94.6,16,133.3,11.6,4,10,63.3
"Seattle, WA",20.1,11.2,15.1,0.025,4.17,11.4,1015.7,65.8,14.8,289.6,25.2,9,10,63.4
"Seattle, WA",19.8,11.2,15.3,1.271,12.5,4.9,1012,70.2,15.6,133.4,11.6,5,10,63.6
"Seattle, WA",16.3,10.9,13.5,1.717,12.5,16.2,1013.5,74.7,15.7,293.8,25.3,10,10,63.8
"Seattle, WA",14,9.4,11.4,1.229,29.17,7.9,1009.1,88.2,15.5,119.5,10.3,6,10,63.9
"Seattle, WA",13.3,10,10.9,2.308,37.5,9.5,1013.8,98.7,14.9,63.8,5.6,2,10,64.1
"Seattle, WA",15.3,8,11.6,0,0,4.5,1021.7,82.2,15.7,162.1,13.9,7,10,64.2
"Seattle, WA",19.8,9.2,14.5,0,0,8,1021.2,31,15.2,301,26,9,10,64.4
"Seattle, WA",21.8,12.6,16.5,0.509,8.33,5.7,1016.1,55.5,15,193.2,16.6,7,10,64.5
"Seattle, WA",23.1,12.1,17.3,1.125,4.17,4.5,1011.6,59.4,14.8,200.2,17.4,8,10,64.6
"Seattle, WA",17.5,12.7,15,3.144,41.67,9.6,1008.6,97.1,15.5,160.5,13.9,10,10,64.7
"Seattle, WA",20,12.8,15.8,5.333,20.83,6.3,1007.3,88.5,15.1,237,20.4,9,10,64.9
"Seattle, WA",18,12.4,15.7,12.213,41.67,10.2,1006.8,92.6,15,153.5,13.1,8,10,65
"Seattle, WA",18.2,11.3,14.4,0,0,6.4,1019.9,82.4,16,236.4,20.4,10,10,65.1
"Seattle, WA",22.4,10,16.6,0,0,6.9,1015.7,28.7,16,257.1,22.2,9,10,65.2
"Seattle, WA",20.8,14.3,17.1,0,0,9.5,1016,61.7,16,244.7,21.2,8,10,65.2
"Seattle, WA",15.7,12.9,13.9,19.574,70.83,3.7,1013.1,90,11,62.6,5.3,2,10,65.3
"Seattle, WA",19.2,14.2,16.2,1.451,20.83,10,1013.6,93.8,14.8,140.5,12.1,7,10,65.4
"Seattle, WA",21.2,13.4,16.3,0.363,8.33,9,1013.2,81.7,15.7,224.7,19.4,9,10,65.5
"Seattle, WA",15.1,11.3,13,0.717,12.5,7.5,1010.9,99.6,14.9,129.2,11.1,6,10,65.5
"Seattle, WA",15.5,9.4,12.2,0.523,16.67,15.4,1017.6,96.3,15.6,130.1,11.3,5,10,65.6
"Seattle, WA",16.4,9,13.1,1.108,8.33,8.6,1022.4,96.8,15.7,162.2,13.9,6,10,65.6
"Seattle, WA",16.5,10.9,13.7,0,0,4.7,1016.4,66.7,15.8,141.8,12.4,6,10,65.7
"Seattle, WA",20,11,15.4,0.045,4.17,7,1012.8,65.3,15.5,295,25.5,10,10,65.7
"Seattle, WA",14.8,12.4,13.4,2.117,33.33,8.4,1010.5,84,14.8,62.3,5.5,2,10,65.7
"Seattle, WA",16.5,11.7,13.8,0.025,4.17,10.8,1015.8,99.4,16,130.2,11.2,7,10,65.7
"Seattle, WA",18.8,11.7,15,0,0,8.3,1022.1,96.2,16,242.4,21,9,10,65.7
"Seattle, WA",19.3,12.2,15.5,0,0,4.9,1026.4,79.5,15.7,174.7,14.9,8,10,65.7
"Seattle, WA",24.4,11.7,18,0,0,6.1,1025.8,39.7,15.1,319,27.5,9,10,65.7
"Seattle, WA",18.9,14.5,16.3,0.28,8.33,6.7,1020.9,83.8,13.3,112.9,9.7,4,10,65.7
"Seattle, WA",20.8,12.1,16.1,0,0,8.9,1020.8,54.4,16,309,26.8,9,10,65.7
"Seattle, WA",24.1,10.8,18.1,0,0,9.5,1022,2.8,16,331,28.7,9,10,65.7
"Seattle, WA",29,15.1,22.7,0,0,12.3,1020,6.6,16,328.1,28.3,9,10,65.7
"Seattle, WA",30.9,18.4,24.7,0,0,12.9,1016.7,2.1,16,332.3,28.9,9,10,65.6
"Seattle, WA",32.7,17.6,24.8,0,0,7.2,1013.6,11.7,16,287.4,24.8,9,10,65.6
"Seattle, WA",18.2,14,15.8,0.045,4.17,15.6,1018.4,70.2,15.6,149,12.9,9,10,65.5
"Seattle, WA",19.1,13.3,15.9,0,0,8.6,1021.3,89.8,15.7,197,17.1,10,10,65.5
"Seattle, WA",23.2,12.7,18.1,0,0,9,1020,20.4,16,319.2,27.5,10,10,65.4
"Seattle, WA",24.3,14.4,19.1,0,0,6.1,1018,9.7,16,322.6,28.1,9,10,65.3
"Seattle, WA",19.2,13.4,16.2,0,0,6.4,1014.7,76.5,16,232.7,20,10,10,65.2
"Seattle, WA",15.7,13,13.8,1.463,33.33,9.9,1014,97.5,13.8,37.4,3.4,1,10,65.2
"Seattle, WA",20.5,11.2,15.6,0,0,8.2,1015,67.9,15.7,235.3,20.5,10,10,65.1
"Seattle, WA",23.2,12.6,17.4,0.363,4.17,6.7,1013.9,59.2,14.4,244.9,21.2,9,10,65
"Seattle, WA",22.3,16.3,18.8,0.793,16.67,5.7,1013.8,92.2,15.8,207.8,18.1,8,10,64.9
"Seattle, WA",24.8,15.9,19.5,0,0,7.7,1016.7,63.7,16,253,22,10,10,64.8
"Seattle, WA",24.5,16.2,19.8,0,0,5.7,1019.5,70,16,272.3,23.5,10,10,64.6
"Seattle, WA",24.1,15,19.3,0,0,5.9,1021.6,48.7,16,253.5,22,10,10,64.5
"Seattle, WA",23.5,15,19,0,0,8.7,1026.6,65.6,16,209.6,18.1,9,10,64.4
"Seattle, WA",28.1,16.1,22.1,0,0,10.2,1020.7,2.5,15.9,314.5,27.3,9,10,64.2
"Seattle, WA",27.7,16.4,21.8,0,0,9.3,1013.4,3.8,16,330.4,28.7,9,10,64.1
"Seattle, WA",23.8,14.3,18.5,0,0,8.2,1017.2,19,15.7,330.4,28.5,9,10,64
"Seattle, WA",26.1,13.4,19,0,0,6.6,1017.1,3.1,15.9,324.4,27.9,9,10,63.8
"Seattle, WA",25.2,13,19.1,0,0,11.5,1017.7,29.5,15.9,307.9,26.6,9,10,63.6
"Seattle, WA",21.5,16.3,18.5,0,0,10,1018.6,99,15.6,166.5,14.3,6,10,63.5
"Seattle, WA",19.6,15,17.1,0,0,6.1,1017.8,97.6,16,191.8,16.7,8,10,63.3
"Seattle, WA",22.2,12.9,17,0.173,8.33,8.7,1020.4,66.7,15.6,196.5,16.9,7,10,63.1
"Seattle, WA",26.2,13.9,19.9,0,0,10.7,1018,4,15.8,315.2,27.3,9,10,62.9
"Seattle, WA",28.6,16.3,22.2,0,0,7,1017.7,3.4,15.6,318.2,27.4,9,10,62.8
"Seattle, WA",26.9,15.7,20.6,0.411,8.33,7.7,1016.7,10.3,15.3,313.6,27.1,9,10,62.6
"Seattle, WA",22.4,14.7,18.1,0,0,10.7,1018.6,55.3,15.5,273.5,23.7,10,10,62.4
"Seattle, WA",22.3,14.4,18,0,0,5.9,1020.2,67.3,15.4,241,21,10,10,62.2
"Seattle, WA",27.2,13.9,20.6,0,0,9.3,1018.9,17.8,15.4,297.5,25.7,9,10,62
"Seattle, WA",29.4,16,23.6,0,0,8.5,1014,3.1,15.9,301.1,26.2,9,10,61.7
"Seattle, WA",34,18.7,26.3,0,0,6.4,1011.4,0,16,300,25.9,9,10,61.5
"Seattle, WA",32.3,17.9,25.2,0,0,6.9,1014.6,9.6,15.9,298.4,25.8,9,15,61.3
"Seattle, WA",32.4,18.4,25,0,0,8.4,1013.9,3.9,15.7,293.7,25.4,9,15,61.1
"Seattle, WA",32.7,18.5,25.6,0,0,6.9,1012,0.9,15.9,295.3,25.4,9,10,60.8
"Seattle, WA",33.6,18.7,26.5,0,0,6.8,1011.8,0,15.7,298.8,25.8,9,10,60.6
"Seattle, WA",33.7,18.7,26.1,0,0,7,1012.3,0.5,16,294.8,25.3,9,10,60.3
"Seattle, WA",27.2,17.9,22.2,0,0,9.8,1013.6,11.6,15.8,251.4,21.8,10,10,60.1
"Seattle, WA",24.6,15.3,19.4,0,0,10,1016.9,51.7,15.9,212,18.4,9,10,59.8
"Seattle, WA",23.6,13,17.5,0,0,11.6,1014.5,27.8,15.9,288.1,24.8,10,10,59.6
"Seattle, WA",19.9,15.7,17.3,0,0,12.7,1016.6,85.6,15.5,71.5,6.2,2,10,59.3
"Seattle, WA",23.1,13.5,18.2,0,0,10.8,1017.7,5.4,16,268.5,23.1,9,10,59
"Seattle, WA",27.6,14.1,21.2,0,0,7.7,1017.7,1.4,15.9,297.5,25.6,9,10,58.8
"Seattle, WA",30.1,15.7,23.1,0,0,7.3,1016.3,2.1,15.7,293.3,25.3,9,10,58.5
"Seattle, WA",30.8,16.9,23.9,0,0,7,1014,4,15.4,275.6,23.8,9,10,58.2
"Seattle, WA",25,15.8,19.5,0,0,6.2,1013.9,41.1,15.3,165.1,14.1,7,10,57.9
"Seattle, WA",21.1,15.9,18.6,0.119,8.33,9.3,1017.2,77.3,16,160.5,13.7,6,10,57.6
"Seattle, WA",26.6,15.4,20.6,0,0,6.1,1018.8,21.2,16,287.7,24.7,8,10,57.4
"Seattle, WA",25.6,14.8,19.8,0,0,9,1017,19.6,16,279.1,24.1,8,10,57.1
"Seattle, WA",24,16.3,19.9,0,0,10.9,1021.3,61.1,16,205.8,17.8,8,10,56.8
"Seattle, WA",26.4,14.9,20.4,0,0,6.6,1020.3,6,16,282.6,24.5,8,10,56.5
"Seattle, WA",28.1,14.4,21.5,0,0,5.5,1017.5,5.5,16,287.8,24.8,8,10,56.1
"Seattle, WA",27.2,15.7,21,0,0,7.6,1017.6,21.4,15.7,281.2,24.3,8,10,55.8
"Seattle, WA",30.5,17.1,23.9,0,0,8.6,1015,2,16,279.3,24.3,8,10,55.5
"Seattle, WA",30.7,21.4,25.8,0,0,5.3,1012.5,38.4,16,163.5,14,7,30,55.2
"Seattle, WA",26.1,18.5,22.4,0.547,12.5,8.9,1012.9,52.7,16,117.2,10.2,6,15,54.9
"Seattle, WA",25,17.4,20.5,0,0,8,1014.5,65.7,16,203.4,17.6,8,10,54.6
"Seattle, WA",27.2,17.8,21.4,0,0,6.7,1016.4,63,16,232.4,20,8,10,54.2
"Seattle, WA",28.2,16.3,21.8,0,0,6.3,1018.1,12.4,15.9,263,22.6,8,10,53.9
"Seattle, WA",26,15.4,20.5,0,0,7.7,1017.1,14.1,15.7,258.2,22.1,8,10,53.6
"Seattle, WA",29.5,16.1,22.7,0,0,8.8,1013.2,15.4,16,255.5,22.2,8,10,53.2
"Seattle, WA",31.7,17.9,24.1,0,0,6.1,1014.2,2.6,16,254.3,22.2,8,30,52.9
"Seattle, WA",22.2,16.3,18.7,0,0,13.3,1015.5,90.1,16,102.3,8.7,5,10,52.5
"Seattle, WA",20.7,14.2,17.1,0,0,10,1014.9,94.7,15.3,131.7,11.4,6,10,52.2
"Seattle, WA",24.5,12.3,18,0,0,8.1,1015.8,16.2,16,244.9,21.3,8,10,51.8
"Seattle, WA",27.4,14.1,21,0,0,9,1015.6,7.8,16,251.5,21.8,8,10,51.5
"Seattle, WA",30,16.5,23.7,0,0,8.2,1014.3,3.7,15.9,240.7,20.8,8,10,51.1
"Seattle, WA",29.8,18.4,23.1,0,0,7.7,1013.7,10.4,15.8,223.7,19.3,7,10,50.8
"Seattle, WA",24.7,15.7,18.8,0,0,7.3,1015.8,45.8,14.8,172.5,14.9,8,10,50.4
"Seattle, WA",26.3,14,19.3,0,0,8.4,1011.5,13.1,15.4,232.8,20.1,7,10,50.1
"Seattle, WA",23,15.1,17.9,0.292,20.83,9.6,1017.7,74.7,12.7,104.6,8.8,5,10,49.7
"Seattle, WA",24.2,13.9,18.7,0.045,4.17,11.4,1017.8,54.8,15.7,138.2,11.9,6,10,49.3
"Seattle, WA",23.3,13.6,18.3,0,0,8.8,1020.9,42.1,16,228.8,19.8,8,10,49
"Seattle, WA",24.6,12.5,18.8,0,0,8.4,1016.8,0.7,16,238,20.6,7,10,48.6
"Seattle, WA",24.7,14.9,19.5,0,0,7.7,1019.9,11.4,16,242,20.8,8,10,48.2
"Seattle, WA",22,11.3,17.3,0,0,7.9,1022.6,7.5,16,233.4,20.2,7,10,47.8
"Seattle, WA",25.4,13.7,18.8,0,0,12.1,1015.7,7.1,15.3,190.9,16.6,7,10,47.5
"Seattle, WA",30.1,14.9,21.7,0,0,10.1,1010.5,10.5,11.8,218,18.9,7,10,47.1
"Seattle, WA",23.5,16.9,20,0,0,10.4,1015.7,29.6,13.3,95.7,8.2,4,10,46.7
"Seattle, WA",22.8,16.3,19,0,0,7.8,1015.8,33,14.6,188.3,16.2,7,10,46.3
"Seattle, WA",21.2,17,18.7,0,0,4.1,1012.2,96.7,15.8,125.5,10.9,6,10,46
"Seattle, WA",21.3,16.4,18.5,0,0,3.7,1012.9,95.6,15.8,139.9,11.9,7,10,45.6
"Seattle, WA",20.1,14.6,16.7,0,0,5.2,1017.4,76.3,15.8,82.8,7.2,5,10,45.2
"Seattle, WA",18.8,13.3,15.5,1.333,8.33,8,1018.2,90.6,15.7,148.3,12.9,9,10,44.8
"Seattle, WA",18.7,10.9,14.8,0,0,9.7,1011.4,20.4,16,179.5,15.7,7,10,44.4
"Seattle, WA",22.1,13.6,17,0,0,10.5,1008.4,16.2,16,204.4,17.6,7,10,44
"Seattle, WA",23.7,10,16.7,0,0,6.9,1010.9,1,15.9,207.5,17.9,7,10,43.7
"Seattle, WA",24.9,13,18.5,0,0,9.1,1014.6,1,15.7,188.8,16.4,7,10,43.3
"Seattle, WA",24.5,9.9,17.4,0,0,4.7,1013.8,6.6,14.7,185.7,15.9,6,10,42.9
"Seattle, WA",21.1,13.2,16.6,0,0,16.5,1017.8,54.3,16,88.5,7.7,4,10,42.5
"Seattle, WA",20.7,13.8,16.8,0,0,7.9,1021,75.9,16,163.3,14,7,10,42.1
"Seattle, WA",22.4,11.6,17,0,0,7.4,1023.1,23.9,16,198.1,17,7,10,41.7
